SETTLEMENT_DATE,CUSIP,SYMBOL,QUANTITY_FAILS,DESCRIPTION,PRICE
20240523,922908652,VXF,5771.0,VANGUARD EXTENDED MARKET ETF,172.41
20240524,464287622,IWB,2099.0,ISHARES TR RUSSELL 1000 ETF,288.55
20240524,464287655,IWM,127.0,ISHARES RUSSELL 2000 ETF,203.19
20240524,78464A714,XRT,75187.0,SPDR SERIES TR SPDR S&P RETAIL,73.79
20240524,922908652,VXF,2909.0,VANGUARD EXTENDED MARKET ETF,169.76
20240524,922908769,VTI,234.0,VANGUARD TOTAL STOCK MARKET ET,259.99
20240528,36467W109,GME,211603.0,GAMESTOP CORP (HLDG CO) CL A,19.00
20240528,464287507,IJH,1707.0,ISHARES CORE S&P MID-CAP ETF,59.52
20240528,464287655,IWM,2522.0,ISHARES RUSSELL 2000 ETF,205.44
20240528,78464A714,XRT,56128.0,SPDR SERIES TR SPDR S&P RETAIL,74.95
20240528,808524763,FNDA,8.0,SCHWAB FUNDAMENTAL U S SMALL C,55.86
20240528,922908652,VXF,1110.0,VANGUARD EXTENDED MARKET ETF,171.24
20240528,922908769,VTI,12804.0,VANGUARD TOTAL STOCK MARKET ET,261.87
20240529,36467W109,GME,7425.0,GAMESTOP CORP (HLDG CO) CL A,23.78
20240529,464287507,IJH,210.0,ISHARES CORE S&P MID-CAP ETF,59.15
20240529,464287622,IWB,8313.0,ISHARES TR RUSSELL 1000 ETF,290.30
20240529,464287655,IWM,77470.0,ISHARES RUSSELL 2000 ETF,205.16
20240529,78464A714,XRT,586698.0,SPDR SERIES TR SPDR S&P RETAIL,75.10
20240529,808524763,FNDA,272.0,SCHWAB FUNDAMENTAL U S SMALL C,55.73
20240529,922908611,VBR,189.0,VANGUARD SMALL-CAP VALUE ETF,185.68
20240529,922908652,VXF,29.0,VANGUARD EXTENDED MARKET ETF,170.56
20240530,464287622,IWB,3193.0,ISHARES TR RUSSELL 1000 ETF,288.24
20240530,464287655,IWM,1126385.0,ISHARES RUSSELL 2000 ETF,202.13
20240530,78464A714,XRT,3255.0,SPDR SERIES TR SPDR S&P RETAIL,74.91
20240530,808524763,FNDA,6.0,SCHWAB FUNDAMENTAL U S SMALL C,54.98
20240530,922908652,VXF,361.0,VANGUARD EXTENDED MARKET ETF,168.59
20240530,922908769,VTI,1316.0,VANGUARD TOTAL STOCK MARKET ET,259.72
20240531,36467W109,GME,9629.0,GAMESTOP CORP (HLDG CO) CL A,22.61
20240531,464287655,IWM,1513058.0,ISHARES RUSSELL 2000 ETF,204.05
20240531,78464A714,XRT,67.0,SPDR SERIES TR SPDR S&P RETAIL,75.82
20240531,808524763,FNDA,1035.0,SCHWAB FUNDAMENTAL U S SMALL C,55.61
20240531,922908652,VXF,393.0,VANGUARD EXTENDED MARKET ETF,168.98
20240531,922908769,VTI,182.0,VANGUARD TOTAL STOCK MARKET ET,258.45
20240603,36467W109,GME,135641.0,GAMESTOP CORP (HLDG CO) CL A,23.14
20240603,464287507,IJH,226.0,ISHARES CORE S&P MID-CAP ETF,59.68
20240603,464287622,IWB,3975.0,ISHARES TR RUSSELL 1000 ETF,288.86
20240603,464287655,IWM,124324.0,ISHARES RUSSELL 2000 ETF,205.77
20240603,78464A714,XRT,3962.0,SPDR SERIES TR SPDR S&P RETAIL,77.52
20240603,808524763,FNDA,541.0,SCHWAB FUNDAMENTAL U S SMALL C,56.21
20240604,36467W109,GME,35959.0,GAMESTOP CORP (HLDG CO) CL A,28.00
20240604,464287507,IJH,946.0,ISHARES CORE S&P MID-CAP ETF,59.19
20240604,464287622,IWB,2.0,ISHARES TR RUSSELL 1000 ETF,289.07
20240604,464287655,IWM,16.0,ISHARES RUSSELL 2000 ETF,204.61
20240604,78464A714,XRT,36.0,SPDR SERIES TR SPDR S&P RETAIL,78.56
20240604,808524763,FNDA,1106.0,SCHWAB FUNDAMENTAL U S SMALL C,56.05
20240605,36467W109,GME,92853.0,GAMESTOP CORP (HLDG CO) CL A,26.50
20240605,464287507,IJH,1051.0,ISHARES CORE S&P MID-CAP ETF,58.40
20240605,464287622,IWB,246.0,ISHARES TR RUSSELL 1000 ETF,289.33
20240605,464287655,IWM,907999.0,ISHARES RUSSELL 2000 ETF,201.97
20240605,808524763,FNDA,2682.0,SCHWAB FUNDAMENTAL U S SMALL C,55.26
20240606,36467W109,GME,276.0,GAMESTOP CORP (HLDG CO) CL A,31.57
20240606,464287655,IWM,768.0,ISHARES RUSSELL 2000 ETF,205.06
20240606,78464A714,XRT,80817.0,SPDR SERIES TR SPDR S&P RETAIL,77.59
20240606,922908611,VBR,4328.0,VANGUARD SMALL-CAP VALUE ETF,185.70
20240607,36467W109,GME,242827.0,GAMESTOP CORP (HLDG CO) CL A,46.55
20240607,464287622,IWB,295.0,ISHARES TR RUSSELL 1000 ETF,292.59
20240607,464287655,IWM,84341.0,ISHARES RUSSELL 2000 ETF,203.59
20240607,78464A714,XRT,78032.0,SPDR SERIES TR SPDR S&P RETAIL,78.05
20240610,36467W109,GME,74712.0,GAMESTOP CORP (HLDG CO) CL A,28.22
20240610,464287622,IWB,789.0,ISHARES TR RUSSELL 1000 ETF,292.13
20240610,464287655,IWM,78345.0,ISHARES RUSSELL 2000 ETF,201.20
20240610,78464A714,XRT,582245.0,SPDR SERIES TR SPDR S&P RETAIL,76.05
20240610,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,183.57
20240611,464287622,IWB,23.0,ISHARES TR RUSSELL 1000 ETF,293.06
20240611,464287655,IWM,824793.0,ISHARES RUSSELL 2000 ETF,201.89
20240611,78464A714,XRT,47816.0,SPDR SERIES TR SPDR S&P RETAIL,75.73
20240611,808524763,FNDA,3305.0,SCHWAB FUNDAMENTAL U S SMALL C,54.89
20240611,922908611,VBR,2.0,VANGUARD SMALL-CAP VALUE ETF,183.50
20240612,78464A714,XRT,19626.0,SPDR SERIES TR SPDR S&P RETAIL,76.09
20240612,808524763,FNDA,5859.0,SCHWAB FUNDAMENTAL U S SMALL C,54.66
20240612,922908611,VBR,8.0,VANGUARD SMALL-CAP VALUE ETF,182.51
20240613,36467W109,GME,352476.0,GAMESTOP CORP (HLDG CO) CL A,25.46
20240613,464287622,IWB,336.0,ISHARES TR RUSSELL 1000 ETF,295.52
20240613,464287655,IWM,79790.0,ISHARES RUSSELL 2000 ETF,203.72
20240613,808524763,FNDA,3638.0,SCHWAB FUNDAMENTAL U S SMALL C,55.37
20240613,922908652,VXF,1836.0,VANGUARD EXTENDED MARKET ETF,169.98
20240614,36467W109,GME,4142.0,GAMESTOP CORP (HLDG CO) CL A,29.12
20240614,464287655,IWM,197557.0,ISHARES RUSSELL 2000 ETF,201.94
20240617,36467W109,GME,17531.0,GAMESTOP CORP (HLDG CO) CL A,28.70
20240617,464287655,IWM,114280.0,ISHARES RUSSELL 2000 ETF,198.73
20240617,78464A714,XRT,9605.0,SPDR SERIES TR SPDR S&P RETAIL,74.79
20240617,922908652,VXF,11.0,VANGUARD EXTENDED MARKET ETF,166.41
20240618,36467W109,GME,10638.0,GAMESTOP CORP (HLDG CO) CL A,25.22
20240618,464287655,IWM,14327.0,ISHARES RUSSELL 2000 ETF,200.40
20240618,78464A714,XRT,85399.0,SPDR SERIES TR SPDR S&P RETAIL,76.04
20240620,36467W109,GME,19581.0,GAMESTOP CORP (HLDG CO) CL A,24.70
20240620,464287507,IJH,12942.0,ISHARES CORE S&P MID-CAP ETF,58.46
20240620,464287655,IWM,44944.0,ISHARES RUSSELL 2000 ETF,200.75
20240620,78464A714,XRT,16852.0,SPDR SERIES TR SPDR S&P RETAIL,76.10
20240620,808524763,FNDA,13330.0,SCHWAB FUNDAMENTAL U S SMALL C,54.77
20240620,922908652,VXF,1659.0,VANGUARD EXTENDED MARKET ETF,167.89
20240621,36467W109,GME,4035.0,GAMESTOP CORP (HLDG CO) CL A,25.59
20240621,464287507,IJH,1100.0,ISHARES CORE S&P MID-CAP ETF,58.31
20240621,464287655,IWM,2810.0,ISHARES RUSSELL 2000 ETF,199.90
20240621,78464A714,XRT,57828.0,SPDR SERIES TR SPDR S&P RETAIL,75.78
20240621,808524763,FNDA,37.0,SCHWAB FUNDAMENTAL U S SMALL C,54.59
20240621,922908769,VTI,3528.0,VANGUARD TOTAL STOCK MARKET ET,268.72
20240624,36467W109,GME,148333.0,GAMESTOP CORP (HLDG CO) CL A,23.93
20240624,464287622,IWB,83.0,ISHARES TR RUSSELL 1000 ETF,297.64
20240624,464287655,IWM,249.0,ISHARES RUSSELL 2000 ETF,200.35
20240624,78464A714,XRT,569506.0,SPDR SERIES TR SPDR S&P RETAIL,75.76
20240624,808524763,FNDA,2411.0,SCHWAB STRATEGIC TR SCHWAB FUN,54.65
20240624,922908769,VTI,20518.0,VANGUARD TOTAL STOCK MARKET ET,268.31
20240625,36467W109,GME,877.0,GAMESTOP CORP (HLDG CO) CL A,23.65
20240625,464287622,IWB,208.0,ISHARES TR RUSSELL 1000 ETF,297.01
20240625,464287655,IWM,34565.0,ISHARES RUSSELL 2000 ETF,201.22
20240625,78464A714,XRT,33998.0,SPDR SERIES TR SPDR S&P RETAIL,76.03
20240626,36467W109,GME,2044.0,GAMESTOP CORP (HLDG CO) CL A,24.93
20240626,464287622,IWB,761.0,ISHARES TR RUSSELL 1000 ETF,297.87
20240626,464287655,IWM,70164.0,ISHARES RUSSELL 2000 ETF,200.56
20240626,78464A714,XRT,13435.0,SPDR SERIES TR SPDR S&P RETAIL,75.44
20240626,808524763,FNDA,15941.0,SCHWAB STRATEGIC TR SCHWAB FUN,54.53
20240626,922908611,VBR,156.0,VANGUARD SMALL-CAP VALUE ETF,182.63
20240627,36467W109,GME,92.0,GAMESTOP CORP (HLDG CO) CL A,24.20
20240627,464287622,IWB,2818.0,ISHARES TR RUSSELL 1000 ETF,298.27
20240627,464287655,IWM,5279.0,ISHARES RUSSELL 2000 ETF,200.03
20240627,78464A714,XRT,5998.0,SPDR SERIES TR SPDR S&P RETAIL,75.19
20240628,36467W109,GME,7889.0,GAMESTOP CORP (HLDG CO) CL A,25.09
20240628,464287655,IWM,2139.0,ISHARES RUSSELL 2000 ETF,202.06
20240628,78464A714,XRT,222956.0,SPDR SERIES TR SPDR S&P RETAIL,74.89
20240628,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,168.62
20240701,36467W109,GME,32428.0,GAMESTOP CORP (HLDG CO) CL A,24.69
20240701,464287655,IWM,260848.0,ISHARES RUSSELL 2000 ETF,202.89
20240701,78464A714,XRT,42788.0,SPDR SERIES TR SPDR S&P RETAIL,74.98
20240701,922908611,VBR,29.0,VANGUARD SMALL-CAP VALUE ETF,182.52
20240701,922908769,VTI,17322.0,VANGUARD TOTAL STOCK MARKET ET,267.51
20240702,36467W109,GME,13376.0,GAMESTOP CORP (HLDG CO) CL A,23.33
20240702,464287507,IJH,217.0,ISHARES CORE S&P MID-CAP ETF,57.97
20240702,464287655,IWM,48975.0,ISHARES RUSSELL 2000 ETF,201.19
20240702,78464A714,XRT,133531.0,SPDR SERIES TR SPDR S&P RETAIL,73.60
20240702,922908611,VBR,423.0,VANGUARD SMALL-CAP VALUE ETF,180.57
20240702,922908769,VTI,13992.0,VANGUARD TOTAL STOCK MARKET ET,268.05
20240703,36467W109,GME,5871.0,GAMESTOP CORP (HLDG CO) CL A,23.98
20240703,464287507,IJH,139.0,ISHARES CORE S&P MID-CAP ETF,58.15
20240703,464287655,IWM,5303.0,ISHARES RUSSELL 2000 ETF,201.88
20240703,78464A714,XRT,34638.0,SPDR SERIES TR SPDR S&P RETAIL,73.69
20240703,922908769,VTI,1978.0,VANGUARD TOTAL STOCK MARKET ET,269.60
20240705,36467W109,GME,13451.0,GAMESTOP CORP (HLDG CO) CL A,24.37
20240705,464287655,IWM,3433.0,ISHARES RUSSELL 2000 ETF,201.83
20240705,78464A714,XRT,6347.0,SPDR SERIES TR SPDR S&P RETAIL,73.49
20240705,922908611,VBR,35.0,VANGUARD SMALL-CAP VALUE ETF,181.58
20240708,36467W109,GME,14019.0,GAMESTOP CORP (HLDG CO) CL A,24.18
20240708,464287655,IWM,118632.0,ISHARES RUSSELL 2000 ETF,200.87
20240708,922908652,VXF,12.0,VANGUARD EXTENDED MARKET ETF,167.94
20240708,922908769,VTI,578.0,VANGUARD TOTAL STOCK MARKET ET,272.12
20240709,36467W109,GME,1960.0,GAMESTOP CORP (HLDG CO) CL A,24.45
20240709,464287507,IJH,58.0,ISHARES CORE S&P MID-CAP ETF,58.08
20240709,464287655,IWM,11400.0,ISHARES RUSSELL 2000 ETF,202.28
20240709,78464A714,XRT,38558.0,SPDR SERIES TR SPDR S&P RETAIL,73.68
20240709,922908611,VBR,881.0,VANGUARD SMALL-CAP VALUE ETF,180.78
20240709,922908652,VXF,8.0,VANGUARD EXTENDED MARKET ETF,168.55
20240709,922908769,VTI,68.0,VANGUARD TOTAL STOCK MARKET ET,272.49
20240710,36467W109,GME,2060.0,GAMESTOP CORP (HLDG CO) CL A,24.60
20240710,464287655,IWM,1599.0,ISHARES RUSSELL 2000 ETF,201.40
20240710,78464A714,XRT,54755.0,SPDR SERIES TR SPDR S&P RETAIL,73.22
20240710,808524763,FNDA,129.0,SCHWAB STRATEGIC TR SCHWAB FUN,54.26
20240710,922908769,VTI,75.0,VANGUARD TOTAL STOCK MARKET ET,272.42
20240711,36467W109,GME,4404.0,GAMESTOP CORP (HLDG CO) CL A,24.97
20240711,464287655,IWM,6769.0,ISHARES RUSSELL 2000 ETF,203.37
20240711,78464A714,XRT,91606.0,SPDR SERIES TR SPDR S&P RETAIL,73.85
20240712,36467W109,GME,11585.0,GAMESTOP CORP (HLDG CO) CL A,25.57
20240712,464287507,IJH,32.0,ISHARES CORE S&P MID-CAP ETF,59.81
20240712,464287622,IWB,381.0,ISHARES TR RUSSELL 1000 ETF,304.41
20240712,464287655,IWM,100759.0,ISHARES RUSSELL 2000 ETF,210.68
20240712,78464A714,XRT,69939.0,SPDR SERIES TR SPDR S&P RETAIL,76.53
20240712,808524763,FNDA,31.0,SCHWAB STRATEGIC TR SCHWAB FUN,56.49
20240712,922908769,VTI,50.0,VANGUARD TOTAL STOCK MARKET ET,273.83
20240715,36467W109,GME,38212.0,GAMESTOP CORP (HLDG CO) CL A,26.05
20240715,464287507,IJH,73.0,ISHARES CORE S&P MID-CAP ETF,60.42
20240715,464287655,IWM,28561.0,ISHARES RUSSELL 2000 ETF,213.14
20240715,78464A714,XRT,2095.0,SPDR SERIES TR SPDR S&P RETAIL,77.11
20240715,808524763,FNDA,5936.0,SCHWAB STRATEGIC TR SCHWAB FUN,56.95
20240715,922908611,VBR,6706.0,VANGUARD SMALL-CAP VALUE ETF,189.22
20240716,36467W109,GME,81.0,GAMESTOP CORP (HLDG CO) CL A,27.00
20240716,464287655,IWM,1962.0,ISHARES RUSSELL 2000 ETF,217.19
20240716,78464A714,XRT,1448.0,SPDR SERIES TR SPDR S&P RETAIL,76.42
20240716,808524763,FNDA,6.0,SCHWAB STRATEGIC TR SCHWAB FUN,57.77
20240716,922908611,VBR,7554.0,VANGUARD SMALL-CAP VALUE ETF,190.81
20240717,36467W109,GME,250.0,GAMESTOP CORP (HLDG CO) CL A,28.54
20240717,464287622,IWB,1090.0,ISHARES TR RUSSELL 1000 ETF,309.37
20240717,464287655,IWM,143659.0,ISHARES RUSSELL 2000 ETF,224.60
20240717,78464A714,XRT,45488.0,SPDR SERIES TR SPDR S&P RETAIL,79.13
20240717,808524763,FNDA,143.0,SCHWAB STRATEGIC TR SCHWAB FUN,59.55
20240717,922908611,VBR,79.0,VANGUARD SMALL-CAP VALUE ETF,196.22
20240718,36467W109,GME,41402.0,GAMESTOP CORP (HLDG CO) CL A,27.98
20240718,464287622,IWB,131.0,ISHARES TR RUSSELL 1000 ETF,304.99
20240718,464287655,IWM,9832.0,ISHARES RUSSELL 2000 ETF,222.25
20240718,808524763,FNDA,1.0,SCHWAB STRATEGIC TR SCHWAB FUN,59.12
20240718,922908769,VTI,377.0,VANGUARD TOTAL STOCK MARKET ET,275.16
20240719,36467W109,GME,9166.0,GAMESTOP CORP (HLDG CO) CL A,25.88
20240719,464287622,IWB,103818.0,ISHARES TR RUSSELL 1000 ETF,302.61
20240719,464287655,IWM,2524.0,ISHARES RUSSELL 2000 ETF,217.95
20240719,78464A714,XRT,50776.0,SPDR SERIES TR SPDR S&P RETAIL,76.50
20240722,36467W109,GME,178191.0,GAMESTOP CORP (HLDG CO) CL A,24.97
20240722,464287507,IJH,313532.0,ISHARES CORE S&P MID-CAP ETF,60.25
20240722,464287622,IWB,25498.0,ISHARES TR RUSSELL 1000 ETF,300.56
20240722,464287655,IWM,227601.0,ISHARES RUSSELL 2000 ETF,216.84
20240722,78464A714,XRT,28202.0,SPDR SERIES TR SPDR S&P RETAIL,75.59
20240722,808524763,FNDA,2.0,SCHWAB STRATEGIC TR SCHWAB FUN,58.00
20240722,922908769,VTI,2371.0,VANGUARD TOTAL STOCK MARKET ET,271.06
20240723,36467W109,GME,13394.0,GAMESTOP CORP (HLDG CO) CL A,25.22
20240723,464287507,IJH,22.0,ISHARES CORE S&P MID-CAP ETF,60.99
20240723,464287655,IWM,9691.0,ISHARES RUSSELL 2000 ETF,220.29
20240723,922908611,VBR,24.0,VANGUARD SMALL-CAP VALUE ETF,193.89
20240723,922908769,VTI,9222.0,VANGUARD TOTAL STOCK MARKET ET,273.89
20240724,36467W109,GME,87.0,GAMESTOP CORP (HLDG CO) CL A,25.50
20240724,78464A714,XRT,266.0,SPDR SERIES TR SPDR S&P RETAIL,76.01
20240724,922908611,VBR,22.0,VANGUARD SMALL-CAP VALUE ETF,194.95
20240725,464287655,IWM,3357.0,ISHARES RUSSELL 2000 ETF,217.85
20240725,78464A714,XRT,57202.0,SPDR SERIES TR SPDR S&P RETAIL,74.81
20240725,808524763,FNDA,44694.0,SCHWAB STRATEGIC TR SCHWAB FUN,58.12
20240725,922908611,VBR,32.0,VANGUARD SMALL-CAP VALUE ETF,191.34
20240726,36467W109,GME,41896.0,GAMESTOP CORP (HLDG CO) CL A,23.95
20240726,464287655,IWM,1978.0,ISHARES RUSSELL 2000 ETF,220.57
20240726,78464A714,XRT,7087.0,SPDR SERIES TR SPDR S&P RETAIL,75.68
20240726,922908769,VTI,70.0,VANGUARD TOTAL STOCK MARKET ET,266.50
20240729,36467W109,GME,866.0,GAMESTOP CORP (HLDG CO) CL A,24.13
20240729,464287507,IJH,60.0,ISHARES CORE S&P MID-CAP ETF,61.46
20240729,464287622,IWB,25.0,ISHARES TR RUSSELL 1000 ETF,298.55
20240729,78464A714,XRT,7233.0,SPDR SERIES TR SPDR S&P RETAIL,77.17
20240729,922908611,VBR,8415.0,VANGUARD SMALL-CAP VALUE ETF,196.91
20240730,36467W109,GME,3279.0,GAMESTOP CORP (HLDG CO) CL A,23.60
20240730,464287507,IJH,47.0,ISHARES CORE S&P MID-CAP ETF,61.38
20240730,464287622,IWB,631.0,ISHARES TR RUSSELL 1000 ETF,298.79
20240730,464287655,IWM,48067.0,ISHARES RUSSELL 2000 ETF,221.73
20240730,78464A714,XRT,43108.0,SPDR SERIES TR SPDR S&P RETAIL,77.04
20240730,922908769,VTI,263.0,VANGUARD TOTAL STOCK MARKET ET,269.71
20240731,464287507,IJH,42.0,ISHARES CORE S&P MID-CAP ETF,61.60
20240731,464287655,IWM,14996.0,ISHARES RUSSELL 2000 ETF,222.57
20240731,78464A714,XRT,79049.0,SPDR SERIES TR SPDR S&P RETAIL,77.65
20240801,464287655,IWM,2488.0,ISHARES RUSSELL 2000 ETF,223.86
20240801,78464A714,XRT,15821.0,SPDR SERIES TR SPDR S&P RETAIL,78.51
20240801,922908769,VTI,90.0,VANGUARD TOTAL STOCK MARKET ET,272.57
20240802,36467W109,GME,13741.0,GAMESTOP CORP (HLDG CO) CL A,21.71
20240802,464287507,IJH,7663.0,ISHARES CORE S&P MID-CAP ETF,60.60
20240802,464287655,IWM,1597.0,ISHARES RUSSELL 2000 ETF,216.58
20240802,78464A714,XRT,95426.0,SPDR SERIES TR SPDR S&P RETAIL,76.58
20240802,922908769,VTI,176.0,VANGUARD TOTAL STOCK MARKET ET,268.30
20240805,36467W109,GME,5468.0,GAMESTOP CORP (HLDG CO) CL A,21.07
20240805,464287507,IJH,251.0,ISHARES CORE S&P MID-CAP ETF,58.92
20240805,464287655,IWM,85924.0,ISHARES RUSSELL 2000 ETF,208.92
20240805,78464A714,XRT,2079.0,SPDR SERIES TR SPDR S&P RETAIL,74.08
20240805,922908769,VTI,24577.0,VANGUARD TOTAL STOCK MARKET ET,262.90
20240806,36467W109,GME,3801.0,GAMESTOP CORP (HLDG CO) CL A,20.65
20240806,464287655,IWM,12698.0,ISHARES RUSSELL 2000 ETF,202.20
20240806,78464A714,XRT,134939.0,SPDR SERIES TR SPDR S&P RETAIL,72.38
20240806,922908611,VBR,35.0,VANGUARD SMALL-CAP VALUE ETF,182.77
20240806,922908652,VXF,18993.0,VANGUARD EXTENDED MARKET ETF,163.98
20240807,36467W109,GME,93816.0,GAMESTOP CORP (HLDG CO) CL A,21.28
20240807,464287507,IJH,27501.0,ISHARES CORE S&P MID-CAP ETF,57.89
20240807,464287655,IWM,2407.0,ISHARES RUSSELL 2000 ETF,204.40
20240808,36467W109,GME,1067.0,GAMESTOP CORP (HLDG CO) CL A,20.83
20240808,464287655,IWM,396.0,ISHARES RUSSELL 2000 ETF,201.98
20240808,922908769,VTI,7499.0,VANGUARD TOTAL STOCK MARKET ET,255.80
20240809,36467W109,GME,89840.0,GAMESTOP CORP (HLDG CO) CL A,21.75
20240809,464287622,IWB,363.0,ISHARES TR RUSSELL 1000 ETF,290.58
20240809,464287655,IWM,142913.0,ISHARES RUSSELL 2000 ETF,206.89
20240809,78464A714,XRT,61154.0,SPDR SERIES TR SPDR S&P RETAIL,73.42
20240809,808524763,FNDA,464.0,SCHWAB STRATEGIC TR SCHWAB FUN,55.73
20240812,36467W109,GME,19709.0,GAMESTOP CORP (HLDG CO) CL A,21.93
20240812,464287622,IWB,4214.0,ISHARES TR RUSSELL 1000 ETF,291.94
20240812,464287655,IWM,6384.0,ISHARES RUSSELL 2000 ETF,206.46
20240812,78464A714,XRT,33937.0,SPDR SERIES TR SPDR S&P RETAIL,73.39
20240812,922908611,VBR,19.0,VANGUARD SMALL-CAP VALUE ETF,187.05
20240813,36467W109,GME,92259.0,GAMESTOP CORP (HLDG CO) CL A,21.88
20240813,464287655,IWM,169360.0,ISHARES RUSSELL 2000 ETF,204.60
20240813,78464A714,XRT,384092.0,SPDR SERIES TR SPDR S&P RETAIL,72.73
20240813,922908769,VTI,92731.0,VANGUARD TOTAL STOCK MARKET ET,262.75
20240814,36467W109,GME,88806.0,GAMESTOP CORP (HLDG CO) CL A,22.27
20240814,464287655,IWM,38276.0,ISHARES RUSSELL 2000 ETF,207.97
20240814,78464A714,XRT,236.0,SPDR SERIES TR SPDR S&P RETAIL,73.98
20240815,464287622,IWB,787.0,ISHARES TR RUSSELL 1000 ETF,297.89
20240815,464287655,IWM,350346.0,ISHARES RUSSELL 2000 ETF,206.68
20240815,78464A714,XRT,3040.0,SPDR SERIES TR SPDR S&P RETAIL,73.40
20240815,922908769,VTI,631.0,VANGUARD TOTAL STOCK MARKET ET,267.88
20240816,36467W109,GME,1514.0,GAMESTOP CORP (HLDG CO) CL A,22.53
20240816,464287655,IWM,105145.0,ISHARES RUSSELL 2000 ETF,212.04
20240816,78464A714,XRT,29630.0,SPDR SERIES TR SPDR S&P RETAIL,76.50
20240816,922908769,VTI,29394.0,VANGUARD TOTAL STOCK MARKET ET,272.52
20240819,36467W109,GME,19.0,GAMESTOP CORP (HLDG CO) CL A,22.40
20240819,464287655,IWM,144626.0,ISHARES RUSSELL 2000 ETF,212.60
20240819,78464A714,XRT,885.0,SPDR SERIES TR SPDR S&P RETAIL,77.09
20240819,922908769,VTI,379.0,VANGUARD TOTAL STOCK MARKET ET,273.17
20240820,464287507,IJH,21278.0,ISHARES CORE S&P MID-CAP ETF,60.82
20240820,464287622,IWB,1.0,ISHARES TR RUSSELL 1000 ETF,306.35
20240820,464287655,IWM,16641.0,ISHARES RUSSELL 2000 ETF,215.20
20240820,78464A714,XRT,6434.0,SPDR SERIES TR SPDR S&P RETAIL,77.12
20240820,922908769,VTI,75.0,VANGUARD TOTAL STOCK MARKET ET,275.75
20240821,464287507,IJH,95.0,ISHARES CORE S&P MID-CAP ETF,60.28
20240821,464287622,IWB,443.0,ISHARES TR RUSSELL 1000 ETF,305.77
20240821,464287655,IWM,7.0,ISHARES RUSSELL 2000 ETF,212.69
20240821,78464A714,XRT,678.0,SPDR SERIES TR SPDR S&P RETAIL,76.52
20240821,922908611,VBR,65.0,VANGUARD SMALL-CAP VALUE ETF,191.75
20240821,922908769,VTI,54.0,VANGUARD TOTAL STOCK MARKET ET,275.08
20240822,36467W109,GME,4414.0,GAMESTOP CORP (HLDG CO) CL A,22.55
20240822,464287655,IWM,8001.0,ISHARES RUSSELL 2000 ETF,215.46
20240822,78464A714,XRT,25150.0,SPDR SERIES TR SPDR S&P RETAIL,77.49
20240822,922908652,VXF,15.0,VANGUARD EXTENDED MARKET ETF,176.93
20240822,922908769,VTI,2204.0,VANGUARD TOTAL STOCK MARKET ET,276.46
20240823,464287622,IWB,2.0,ISHARES TR RUSSELL 1000 ETF,304.56
20240823,464287655,IWM,11.0,ISHARES RUSSELL 2000 ETF,213.56
20240823,78464A714,XRT,219668.0,SPDR SERIES TR SPDR S&P RETAIL,76.18
20240823,922908769,VTI,266.0,VANGUARD TOTAL STOCK MARKET ET,274.12
20240826,36467W109,GME,88895.0,GAMESTOP CORP (HLDG CO) CL A,22.21
20240826,464287622,IWB,2.0,ISHARES TR RUSSELL 1000 ETF,308.14
20240826,464287655,IWM,87610.0,ISHARES RUSSELL 2000 ETF,220.38
20240826,78464A714,XRT,637.0,SPDR SERIES TR SPDR S&P RETAIL,78.04
20240826,922908652,VXF,72.0,VANGUARD EXTENDED MARKET ETF,179.73
20240826,922908769,VTI,550.0,VANGUARD TOTAL STOCK MARKET ET,277.59
20240827,464287622,IWB,484.0,ISHARES TR RUSSELL 1000 ETF,307.21
20240827,464287655,IWM,68126.0,ISHARES RUSSELL 2000 ETF,220.45
20240827,78464A714,XRT,481.0,SPDR SERIES TR SPDR S&P RETAIL,77.98
20240827,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,179.28
20240828,464287622,IWB,3274.0,ISHARES TR RUSSELL 1000 ETF,307.65
20240828,78464A714,XRT,563.0,SPDR SERIES TR SPDR S&P RETAIL,77.70
20240829,36467W109,GME,757.0,GAMESTOP CORP (HLDG CO) CL A,19.90
20240829,464287622,IWB,2.0,ISHARES TR RUSSELL 1000 ETF,305.70
20240829,464287655,IWM,159.0,ISHARES RUSSELL 2000 ETF,217.26
20240829,78464A714,XRT,406.0,SPDR SERIES TR SPDR S&P RETAIL,76.56
20240829,922908769,VTI,102.0,VANGUARD TOTAL STOCK MARKET ET,275.45
20240830,36467W109,GME,10508.0,GAMESTOP CORP (HLDG CO) CL A,21.51
20240830,464287655,IWM,12407.0,ISHARES RUSSELL 2000 ETF,218.81
20240830,78464A714,XRT,20813.0,SPDR SERIES TR SPDR S&P RETAIL,76.18
20240830,808524763,FNDA,2481.0,SCHWAB STRATEGIC TR SCHWAB FUN,58.54
20240830,922908769,VTI,781.0,VANGUARD TOTAL STOCK MARKET ET,275.72
20240903,36467W109,GME,8247.0,GAMESTOP CORP (HLDG CO) CL A,23.42
20240903,464287507,IJH,122.0,ISHARES CORE S&P MID-CAP ETF,61.89
20240903,464287655,IWM,75829.0,ISHARES RUSSELL 2000 ETF,220.08
